,Eads pred (eV),Elements
1642,-2.6047465801239014,Ru_Os
1643,-3.6589102745056152,Ru_Os
1644,-2.283390998840332,Ru_Os
1645,-3.389533042907715,Ru_Os
1646,-3.267695665359497,Ru_Os
1647,-4.290176868438721,Ru_Os
1648,-4.306874752044678,Ru_Os
1649,-3.968573808670044,Ru_Os
1650,-3.084366798400879,Ru_Os
1651,-3.9520423412323,Ru_Os
1652,-4.57043981552124,Ru_Os
1653,-3.447519302368164,Ru_Os
1654,-3.9342381954193115,Ru_Os
1655,-3.648958444595337,Ru_Os
1656,-3.4862477779388428,Ru_Os
1657,-2.7475180625915527,Ru_Os
1658,-4.075222015380859,Ru_Os
1659,-3.6468024253845215,Ru_Os
1660,-3.382661819458008,Ru_Os
1661,-2.8162097930908203,Ru_Os
1662,-4.779067516326904,Ru_Os
1663,-4.127492904663086,Ru_Os
1664,-4.959232807159424,Ru_Os
1665,-2.7475180625915527,Ru_Os
1666,-3.658456563949585,Ru_Os
1667,-3.7770771980285645,Ru_Os
1668,-4.006135940551758,Ru_Os
1669,-3.929030418395996,Ru_Os
1670,-3.860044240951538,Ru_Os
1671,-3.3717291355133057,Ru_Os
1672,-4.57211971282959,Ru_Os
1673,-3.2537503242492676,Ru_Os
1674,-2.2185027599334717,Ru_Os
1675,-2.723916530609131,Ru_Os
1676,-3.6264281272888184,Ru_Os
1677,-4.26098108291626,Ru_Os
1678,-3.411109447479248,Ru_Os
1679,-3.857518196105957,Ru_Os
1680,-3.7773377895355225,Ru_Os
1681,-3.3317222595214844,Ru_Os
1682,-3.2994136810302734,Ru_Os
1683,-3.4217464923858643,Ru_Os
1684,-4.228602409362793,Ru_Os
1685,-3.652905225753784,Ru_Os
1686,-3.427507162094116,Ru_Os
1687,-4.456687927246094,Ru_Os
1688,-2.763275146484375,Ru_Os
1689,-2.252530574798584,Ru_Os
1690,-3.8562726974487305,Ru_Os
1691,-2.7812676429748535,Ru_Os
1692,-3.737025737762451,Ru_Os
1693,-3.314617395401001,Ru_Os
1694,-3.7432591915130615,Ru_Os
1695,-3.9442050457000732,Ru_Os
1696,-2.6900224685668945,Ru_Os
1697,-3.999823808670044,Ru_Os
1698,-3.25115966796875,Ru_Os
1699,-2.390584945678711,Ru_Os
1700,-4.975262641906738,Ru_Os
1701,-3.83868145942688,Ru_Os
1702,-3.8262581825256348,Ru_Os
1703,-2.560624122619629,Ru_Os
1704,-4.343791961669922,Ru_Os
1705,-3.756774425506592,Ru_Os
1706,-3.4477758407592773,Ru_Os
1707,-2.6468420028686523,Ru_Os
1708,-3.1431682109832764,Ru_Os
1709,-1.9565938711166382,Ru_Os
1710,-3.422433853149414,Ru_Os
1711,-4.7035088539123535,Ru_Os
1712,-3.6379623413085938,Ru_Os
1713,-3.5369205474853516,Ru_Os
1714,-4.147251605987549,Ru_Os
1715,-3.7913424968719482,Ru_Os
1716,-4.266576290130615,Ru_Os
1717,-4.446700096130371,Ru_Os
1718,-1.8912293910980225,Ru_Os
1719,-4.067944049835205,Ru_Os
1720,-3.410275459289551,Ru_Os
1721,-3.372220993041992,Ru_Os
1722,-4.212238311767578,Ru_Os
1723,-4.3662872314453125,Ru_Os
1724,-3.543692111968994,Ru_Os
1725,-2.693344831466675,Ru_Os
1726,-4.259888172149658,Ru_Os
1727,-3.545891523361206,Ru_Os
1728,-3.2526512145996094,Ru_Os
1729,-2.660576820373535,Ru_Os
1730,-3.216346263885498,Ru_Os
1731,-4.312290191650391,Ru_Os
1732,-3.680474042892456,Ru_Os
1733,-4.536782264709473,Ru_Os
1734,-3.735410451889038,Ru_Os
1735,-3.385896682739258,Ru_Os
1736,-3.462761878967285,Ru_Os
1737,-3.972212553024292,Ru_Os
1738,-4.431491851806641,Ru_Os
1739,-2.91021990776062,Ru_Os
1740,-2.626124858856201,Ru_Os
1741,-3.6430952548980713,Ru_Os
1742,-2.170339345932007,Ru_Os
1743,-3.363950252532959,Ru_Os
1744,-2.4006404876708984,Ru_Os
1745,-3.085453987121582,Ru_Os
1746,-2.7388627529144287,Ru_Os
1747,-3.294569730758667,Ru_Os
1748,-3.5568125247955322,Ru_Os
1749,-4.075036525726318,Ru_Os
1750,-2.9256739616394043,Ru_Os
1751,-2.8372132778167725,Ru_Os
1752,-4.2419281005859375,Ru_Os
1753,-4.162377834320068,Ru_Os
1754,-3.7717604637145996,Ru_Os
1755,-3.4827730655670166,Ru_Os
1756,-3.6601521968841553,Ru_Os
1757,-4.36773681640625,Ru_Os
1758,-2.697524070739746,Ru_Os
1759,-3.82171368598938,Ru_Os
1760,-4.06669807434082,Ru_Os
1761,-4.2594828605651855,Ru_Os
1762,-3.468998908996582,Ru_Os
1763,-2.005779504776001,Ru_Os
1764,-4.171407699584961,Ru_Os
1765,-3.6070823669433594,Ru_Os
1766,-3.523766040802002,Ru_Os
1767,-2.3377726078033447,Ru_Os
1768,-4.001440048217773,Ru_Os
1769,-3.6866888999938965,Ru_Os
1770,-4.121647357940674,Ru_Os
1771,-3.4206228256225586,Ru_Os
1772,-4.113601207733154,Ru_Os
1773,-3.513883590698242,Ru_Os
1774,-2.6257495880126953,Ru_Os
1775,-4.002052307128906,Ru_Os
1776,-3.4600448608398438,Ru_Os
1777,-3.681281328201294,Ru_Os
1778,-4.8849687576293945,Ru_Os
1779,-3.732355833053589,Ru_Os
1780,-4.2344489097595215,Ru_Os
1781,-3.4989867210388184,Ru_Os
1782,-3.5802993774414062,Ru_Os
1783,-3.8732056617736816,Ru_Os
1784,-3.3515782356262207,Ru_Os
1785,-4.722524166107178,Ru_Os
1786,-4.2757649421691895,Ru_Os
1787,-4.725522518157959,Ru_Os
1788,-4.56492805480957,Ru_Os
1789,-3.4590303897857666,Ru_Os
1790,-3.4438676834106445,Ru_Os
1791,-3.135786771774292,Ru_Os
1792,-2.569550037384033,Ru_Os
1793,-3.3058297634124756,Ru_Os
1794,-2.5412471294403076,Ru_Os
1795,-2.5536439418792725,Ru_Os
1796,-2.4323089122772217,Ru_Os
1797,-5.062077045440674,Ru_Os
1798,-4.424753189086914,Ru_Os
1799,-3.473902702331543,Ru_Os
1800,-3.654308557510376,Ru_Os
1801,-2.8042335510253906,Ru_Os
1802,-3.076289176940918,Ru_Os
1803,-3.2356514930725098,Ru_Os
1804,-3.876436948776245,Ru_Os
1805,-3.462761878967285,Ru_Os
1806,-2.6995596885681152,Ru_Os
1807,-3.2986433506011963,Ru_Os
1808,-4.271615982055664,Ru_Os
1809,-3.3483285903930664,Ru_Os
1810,-3.4810843467712402,Ru_Os
1811,-4.3432841300964355,Ru_Os
1812,-3.6292357444763184,Ru_Os
1813,-3.3124678134918213,Ru_Os
1814,-5.359092712402344,Ru_Os
1815,-3.370914936065674,Ru_Os
1816,-2.697524070739746,Ru_Os
1817,-3.4880175590515137,Ru_Os
1818,-4.8912553787231445,Ru_Os
1819,-4.77955961227417,Ru_Os
1820,-2.092808723449707,Ru_Os
1821,-3.778093099594116,Ru_Os
1822,-3.4993090629577637,Ru_Os
1823,-4.191903114318848,Ru_Os
1824,-4.665383815765381,Ru_Os
1825,-3.9687037467956543,Ru_Os
1826,-2.344219207763672,Ru_Os
1827,-3.5982818603515625,Ru_Os
1828,-4.534034252166748,Ru_Os
1829,-3.9700677394866943,Ru_Os
1830,-4.076019763946533,Ru_Os
1831,-2.799795389175415,Ru_Os
1832,-2.4327311515808105,Ru_Os
1833,-2.027747631072998,Ru_Os
1834,-4.284918308258057,Ru_Os
1835,-3.1027560234069824,Ru_Os
1836,-3.4554429054260254,Ru_Os
1837,-3.5690419673919678,Ru_Os
1838,-3.9740171432495117,Ru_Os
1839,-3.4747471809387207,Ru_Os
1840,-3.4810867309570312,Ru_Os
1841,-3.680886745452881,Ru_Os
1842,-4.054262161254883,Ru_Os
1843,-5.304007053375244,Ru_Os
1844,-3.4622116088867188,Ru_Os
1845,-3.3408758640289307,Ru_Os
1846,-3.267695426940918,Ru_Os
1847,-3.579354763031006,Ru_Os
1848,-2.461538076400757,Ru_Os
1849,-3.835611343383789,Ru_Os
1850,-3.9632530212402344,Ru_Os
1851,-3.2691495418548584,Ru_Os
1852,-3.7169785499572754,Ru_Os
1853,-3.8996875286102295,Ru_Os
1854,-2.3751235008239746,Ru_Os
1855,-2.3900654315948486,Ru_Os
1856,-4.09927225112915,Ru_Os
1857,-3.302870512008667,Ru_Os
1858,-2.217151641845703,Ru_Os
1859,-3.87457013130188,Ru_Os
1860,-3.3630735874176025,Ru_Os
1861,-3.665029525756836,Ru_Os
1862,-3.277977228164673,Ru_Os
1863,-3.4820055961608887,Ru_Os
1864,-3.49544358253479,Ru_Os
1865,-3.9765400886535645,Ru_Os
1866,-4.333082675933838,Ru_Os
1867,-3.163055896759033,Ru_Os
1868,-4.642384052276611,Ru_Os
1869,-4.301784038543701,Ru_Os
1870,-3.9209325313568115,Ru_Os
1871,-4.605123519897461,Ru_Os
1872,-2.8307361602783203,Ru_Os
1873,-3.448368787765503,Ru_Os
1874,-3.818138360977173,Ru_Os
1875,-4.052383899688721,Ru_Os
1876,-3.6041784286499023,Ru_Os
1877,-4.053187847137451,Ru_Os
1878,-3.7518386840820312,Ru_Os
1879,-3.2453927993774414,Ru_Os
1880,-4.663127899169922,Ru_Os
1881,-2.626124858856201,Ru_Os
1882,-3.3655636310577393,Ru_Os
1883,-3.470524787902832,Ru_Os
1884,-3.1437580585479736,Ru_Os
1885,-4.479535102844238,Ru_Os
1886,-4.116261005401611,Ru_Os
1887,-3.9591379165649414,Ru_Os
1888,-4.145218849182129,Ru_Os
1889,-3.6133389472961426,Ru_Os
1890,-3.915421962738037,Ru_Os
1891,-3.011805772781372,Ru_Os
1892,-3.820923328399658,Ru_Os
1893,-2.697524070739746,Ru_Os
1894,-3.5058882236480713,Ru_Os
1895,-2.5028531551361084,Ru_Os
1896,-4.198127269744873,Ru_Os
1897,-3.5125961303710938,Ru_Os
1898,-4.1301116943359375,Ru_Os
1899,-4.260871410369873,Ru_Os
1900,-4.158899307250977,Ru_Os
1901,-2.525761842727661,Ru_Os
1902,-2.5491888523101807,Ru_Os
1903,-3.880974531173706,Ru_Os
1904,-2.2910077571868896,Ru_Os
1905,-3.342712879180908,Ru_Os
1906,-3.5739870071411133,Ru_Os
1907,-4.47902250289917,Ru_Os
1908,-2.810635566711426,Ru_Os
1909,-3.5874600410461426,Ru_Os
1910,-3.380510091781616,Ru_Os
1911,-4.428603172302246,Ru_Os
1912,-3.361384630203247,Ru_Os
1913,-2.2806918621063232,Ru_Os
1914,-3.607928991317749,Ru_Os
1915,-3.5717966556549072,Ru_Os
1916,-3.756528615951538,Ru_Os
1917,-2.8682708740234375,Ru_Os
1918,-3.4197897911071777,Ru_Os
1919,-4.051026344299316,Ru_Os
1920,-3.646256446838379,Ru_Os
1921,-3.276132822036743,Ru_Os
1922,-2.347433567047119,Ru_Os
1923,-4.1867356300354,Ru_Os
1924,-2.014995574951172,Ru_Os
1925,-3.312800407409668,Ru_Os
1926,-4.863193511962891,Ru_Os
1927,-3.188483715057373,Ru_Os
1928,-4.035928726196289,Ru_Os
1929,-4.16460657119751,Ru_Os
1930,-4.003817081451416,Ru_Os
1931,-4.0192718505859375,Ru_Os
1932,-3.3656537532806396,Ru_Os
1933,-4.330124378204346,Ru_Os
1934,-3.3937411308288574,Ru_Os
1935,-3.9232404232025146,Ru_Os
1936,-3.5914053916931152,Ru_Os
1937,-4.374794006347656,Ru_Os
1938,-3.9972105026245117,Ru_Os
1939,-3.6953182220458984,Ru_Os
1940,-3.6153855323791504,Ru_Os
1941,-4.552036285400391,Ru_Os
1942,-5.115525245666504,Ru_Os
1943,-3.4561831951141357,Ru_Os
1944,-2.370814323425293,Ru_Os
1945,-4.139671802520752,Ru_Os
1946,-2.8334438800811768,Ru_Os
1947,-3.741987705230713,Ru_Os
1948,-4.492410182952881,Ru_Os
1949,-4.3312225341796875,Ru_Os
1950,-4.487015247344971,Ru_Os
1951,-3.5035648345947266,Ru_Os
1952,-2.8164591789245605,Ru_Os
1953,-2.513092517852783,Ru_Os
1954,-3.614903211593628,Ru_Os
1955,-2.696664571762085,Ru_Os
1956,-2.626124858856201,Ru_Os
1957,-3.2855968475341797,Ru_Os
1958,-4.531892776489258,Ru_Os
1959,-3.3772692680358887,Ru_Os
1960,-2.7333009243011475,Ru_Os
1961,-3.10196590423584,Ru_Os
1962,-3.654907703399658,Ru_Os
1963,-4.569504737854004,Ru_Os
1964,-3.5453755855560303,Ru_Os
1965,-3.553379774093628,Ru_Os
1966,-4.722251892089844,Ru_Os
1967,-4.991507530212402,Ru_Os
1968,-2.48783802986145,Ru_Os
1969,-3.843604803085327,Ru_Os
1970,-3.7470345497131348,Ru_Os
1971,-2.497386932373047,Ru_Os
1972,-2.5990865230560303,Ru_Os
1973,-3.4264659881591797,Ru_Os
1974,-3.6399035453796387,Ru_Os
1975,-3.4679980278015137,Ru_Os
1976,-3.9229235649108887,Ru_Os
1977,-4.897557258605957,Ru_Os
1978,-4.271721839904785,Ru_Os
1979,-3.4763152599334717,Ru_Os
1980,-4.2916059494018555,Ru_Os
1981,-3.538408041000366,Ru_Os
1982,-4.233810901641846,Ru_Os
1983,-2.4181268215179443,Ru_Os
1984,-4.570109844207764,Ru_Os
1985,-5.241469383239746,Ru_Os
1986,-3.423088788986206,Ru_Os
1987,-2.1238765716552734,Ru_Os
1988,-4.527764797210693,Ru_Os
1989,-3.2754762172698975,Ru_Os
1990,-4.036901473999023,Ru_Os
1991,-3.7931480407714844,Ru_Os
1992,-3.6032605171203613,Ru_Os
1993,-2.7062668800354004,Ru_Os
1994,-3.9946839809417725,Ru_Os
1995,-3.5371899604797363,Ru_Os
1996,-4.536799907684326,Ru_Os
1997,-4.187605381011963,Ru_Os
1998,-3.8439128398895264,Ru_Os
1999,-3.558213710784912,Ru_Os
2000,-3.3771979808807373,Ru_Ir
2001,-4.104954719543457,Ru_Ir
2002,-4.20213508605957,Ru_Ir
2003,-4.360668182373047,Ru_Ir
2004,-3.4808337688446045,Ru_Ir
2005,-2.72992205619812,Ru_Ir
2006,-3.3032026290893555,Ru_Ir
2007,-3.5044138431549072,Ru_Ir
2008,-3.405625343322754,Ru_Ir
2009,-2.6647400856018066,Ru_Ir
2010,-4.383678913116455,Ru_Ir
2011,-2.3444323539733887,Ru_Ir
2012,-3.386312484741211,Ru_Ir
2013,-4.6033854484558105,Ru_Ir
2014,-4.028671741485596,Ru_Ir
2015,-4.138327121734619,Ru_Ir
2016,-3.3036141395568848,Ru_Ir
2017,-3.673570156097412,Ru_Ir
2018,-3.9185197353363037,Ru_Ir
2019,-2.7696726322174072,Ru_Ir
2020,-4.035792827606201,Ru_Ir
2021,-4.577152729034424,Ru_Ir
2022,-2.67768931388855,Ru_Ir
2023,-3.376795530319214,Ru_Ir
2024,-2.7810218334198,Ru_Ir
2025,-2.924227476119995,Ru_Ir
2026,-3.5696096420288086,Ru_Ir
2027,-4.609907150268555,Ru_Ir
2028,-3.8206663131713867,Ru_Ir
2029,-3.8140194416046143,Ru_Ir
2030,-3.475717067718506,Ru_Ir
2031,-2.8216629028320312,Ru_Ir
2032,-3.1947460174560547,Ru_Ir
2033,-2.3026366233825684,Ru_Ir
2034,-4.310422897338867,Ru_Ir
2035,-2.7653262615203857,Ru_Ir
2036,-3.355889081954956,Ru_Ir
2037,-3.38139271736145,Ru_Ir
2038,-2.238003969192505,Ru_Ir
2039,-2.3923707008361816,Ru_Ir
2040,-3.7878644466400146,Ru_Ir
2041,-2.3384923934936523,Ru_Ir
2042,-3.6407790184020996,Ru_Ir
2043,-3.4156506061553955,Ru_Ir
2044,-2.812593936920166,Ru_Ir
2045,-3.506711721420288,Ru_Ir
2046,-4.1845245361328125,Ru_Ir
2047,-3.5263097286224365,Ru_Ir
2048,-3.4088621139526367,Ru_Ir
2049,-4.028915882110596,Ru_Ir
2050,-2.6369473934173584,Ru_Ir
2051,-3.461949586868286,Ru_Ir
2052,-2.281909227371216,Ru_Ir
2053,-2.9051389694213867,Ru_Ir
2054,-4.216379165649414,Ru_Ir
2055,-3.256696939468384,Ru_Ir
2056,-3.8889896869659424,Ru_Ir
2057,-3.5439846515655518,Ru_Ir
2058,-3.446507453918457,Ru_Ir
2059,-4.12488317489624,Ru_Ir
2060,-3.6408705711364746,Ru_Ir
2061,-3.2306792736053467,Ru_Ir
2062,-2.7056965827941895,Ru_Ir
2063,-3.360546588897705,Ru_Ir
2064,-4.418635845184326,Ru_Ir
2065,-3.3414146900177,Ru_Ir
2066,-2.4520201683044434,Ru_Ir
2067,-3.9028310775756836,Ru_Ir
2068,-3.5393624305725098,Ru_Ir
2069,-3.329720973968506,Ru_Ir
2070,-4.110337257385254,Ru_Ir
2071,-4.161340236663818,Ru_Ir
2072,-4.661705017089844,Ru_Ir
2073,-2.965137481689453,Ru_Ir
2074,-3.801006317138672,Ru_Ir
2075,-2.7473883628845215,Ru_Ir
2076,-4.343823432922363,Ru_Ir
2077,-3.9548816680908203,Ru_Ir
2078,-3.3487234115600586,Ru_Ir
2079,-3.449495315551758,Ru_Ir
2080,-3.319147825241089,Ru_Ir
2081,-3.347640037536621,Ru_Ir
2082,-3.406589984893799,Ru_Ir
2083,-2.621981382369995,Ru_Ir
2084,-2.619314193725586,Ru_Ir
2085,-4.177946090698242,Ru_Ir
2086,-3.5802083015441895,Ru_Ir
2087,-2.765139579772949,Ru_Ir
2088,-2.710202693939209,Ru_Ir
2089,-3.2307820320129395,Ru_Ir
2090,-3.5688462257385254,Ru_Ir
2091,-3.3813693523406982,Ru_Ir
2092,-2.4348397254943848,Ru_Ir
2093,-3.466681718826294,Ru_Ir
2094,-3.7355282306671143,Ru_Ir
2095,-4.476889610290527,Ru_Ir
2096,-3.2427539825439453,Ru_Ir
2097,-4.2204108238220215,Ru_Ir
2098,-3.5377888679504395,Ru_Ir
2099,-4.29046630859375,Ru_Ir
2100,-3.2863821983337402,Ru_Ir
2101,-2.740931272506714,Ru_Ir
2102,-4.836843967437744,Ru_Ir
2103,-4.29279899597168,Ru_Ir
2104,-4.164231777191162,Ru_Ir
2105,-3.988873243331909,Ru_Ir
2106,-3.414360523223877,Ru_Ir
2107,-2.2345378398895264,Ru_Ir
2108,-3.3543336391448975,Ru_Ir
2109,-2.6743969917297363,Ru_Ir
2110,-4.197735786437988,Ru_Ir
2111,-4.490878582000732,Ru_Ir
2112,-2.6568660736083984,Ru_Ir
2113,-3.548189640045166,Ru_Ir
2114,-4.3340373039245605,Ru_Ir
2115,-2.626124858856201,Ru_Ir
2116,-4.6732401847839355,Ru_Ir
2117,-2.69636607170105,Ru_Ir
2118,-3.4391274452209473,Ru_Ir
2119,-3.336329221725464,Ru_Ir
2120,-2.7902908325195312,Ru_Ir
2121,-2.553682804107666,Ru_Ir
2122,-4.138160228729248,Ru_Ir
2123,-2.6370151042938232,Ru_Ir
2124,-3.6456151008605957,Ru_Ir
2125,-3.357490062713623,Ru_Ir
2126,-3.5167083740234375,Ru_Ir
2127,-2.857670307159424,Ru_Ir
2128,-2.698155403137207,Ru_Ir
2129,-3.3470678329467773,Ru_Ir
2130,-3.3022587299346924,Ru_Ir
2131,-2.522948741912842,Ru_Ir
2132,-4.073277473449707,Ru_Ir
2133,-3.7042250633239746,Ru_Ir
2134,-4.38563871383667,Ru_Ir
2135,-3.2624030113220215,Ru_Ir
2136,-3.1536383628845215,Ru_Ir
2137,-3.3395066261291504,Ru_Ir
2138,-4.474102020263672,Ru_Ir
2139,-3.3973941802978516,Ru_Ir
2140,-4.339484214782715,Ru_Ir
2141,-4.221985340118408,Ru_Ir
2142,-4.12500524520874,Ru_Ir
2143,-3.443162202835083,Ru_Ir
2144,-3.201357364654541,Ru_Ir
2145,-3.3959157466888428,Ru_Ir
2146,-3.973642587661743,Ru_Ir
2147,-4.870841026306152,Ru_Ir
2148,-4.229754447937012,Ru_Ir
2149,-4.293785572052002,Ru_Ir
2150,-3.385737180709839,Ru_Ir
2151,-3.4662392139434814,Ru_Ir
2152,-3.2309224605560303,Ru_Ir
2153,-4.167418003082275,Ru_Ir
2154,-3.8363473415374756,Ru_Ir
2155,-2.272489547729492,Ru_Ir
2156,-4.322300434112549,Ru_Ir
2157,-3.7060999870300293,Ru_Ir
2158,-3.3596978187561035,Ru_Ir
2159,-4.270946979522705,Ru_Ir
2160,-3.980057716369629,Ru_Ir
2161,-4.165419101715088,Ru_Ir
2162,-4.120534896850586,Ru_Ir
2163,-3.6340255737304688,Ru_Ir
2164,-4.901947975158691,Ru_Ir
2165,-3.504983901977539,Ru_Ir
2166,-4.560694694519043,Ru_Ir
2167,-3.501978874206543,Ru_Ir
2168,-3.7959213256835938,Ru_Ir
2169,-3.7666139602661133,Ru_Ir
2170,-3.491664409637451,Ru_Ir
2171,-4.0263352394104,Ru_Ir
2172,-3.447894811630249,Ru_Ir
2173,-4.41383171081543,Ru_Ir
2174,-3.365670919418335,Ru_Ir
2175,-3.9828813076019287,Ru_Ir
2176,-3.9402313232421875,Ru_Ir
2177,-2.7657673358917236,Ru_Ir
2178,-4.079470157623291,Ru_Ir
2179,-4.604507923126221,Ru_Ir
2180,-3.32507586479187,Ru_Ir
2181,-4.081377029418945,Ru_Ir
2182,-4.492509841918945,Ru_Ir
2183,-3.2712326049804688,Ru_Ir
2184,-4.104004859924316,Ru_Ir
2185,-3.5611629486083984,Ru_Ir
2186,-3.147068500518799,Ru_Ir
2187,-3.3452816009521484,Ru_Ir
2188,-3.9911820888519287,Ru_Ir
2189,-2.780182361602783,Ru_Ir
2190,-3.913923740386963,Ru_Ir
2191,-3.4621834754943848,Ru_Ir
2192,-3.471254825592041,Ru_Ir
2193,-3.2733163833618164,Ru_Ir
2194,-3.449092149734497,Ru_Ir
2195,-3.250802755355835,Ru_Ir
2196,-4.129271507263184,Ru_Ir
2197,-4.027909278869629,Ru_Ir
2198,-3.9768238067626953,Ru_Ir
2199,-4.163867950439453,Ru_Ir
2200,-2.758460521697998,Ru_Ir
2201,-4.695812225341797,Ru_Ir
2202,-3.0916290283203125,Ru_Ir
2203,-2.711137294769287,Ru_Ir
2204,-3.6622791290283203,Ru_Ir
2205,-2.6609625816345215,Ru_Ir
2206,-3.892888069152832,Ru_Ir
2207,-3.3437275886535645,Ru_Ir
2208,-4.13691520690918,Ru_Ir
2209,-3.9990439414978027,Ru_Ir
2210,-3.58480167388916,Ru_Ir
2211,-3.2111735343933105,Ru_Ir
2212,-3.924337863922119,Ru_Ir
2213,-3.4940381050109863,Ru_Ir
2214,-4.259725093841553,Ru_Ir
2215,-3.2382304668426514,Ru_Ir
2216,-4.703825950622559,Ru_Ir
2217,-4.003782749176025,Ru_Ir
2218,-2.3778269290924072,Ru_Ir
2219,-3.569627046585083,Ru_Ir
2220,-3.6112732887268066,Ru_Ir
2221,-3.308824062347412,Ru_Ir
2222,-2.5313122272491455,Ru_Ir
2223,-3.8059699535369873,Ru_Ir
2224,-3.2981271743774414,Ru_Ir
2225,-3.6293158531188965,Ru_Ir
2226,-3.328512191772461,Ru_Ir
2227,-2.648446559906006,Ru_Ir
2228,-2.639395236968994,Ru_Ir
2229,-3.9508843421936035,Ru_Ir
2230,-3.3280444145202637,Ru_Ir
2231,-4.03987979888916,Ru_Ir
2232,-3.4722740650177,Ru_Ir
2233,-3.603212833404541,Ru_Ir
2234,-4.204010009765625,Ru_Ir
2235,-2.4818267822265625,Ru_Ir
2236,-3.3075356483459473,Ru_Ir
2237,-4.346689224243164,Ru_Ir
2238,-4.5496439933776855,Ru_Ir
2239,-3.7214505672454834,Ru_Ir
2240,-2.785429000854492,Ru_Ir
2241,-4.229894638061523,Ru_Ir
2242,-4.390568733215332,Ru_Ir
2243,-3.2764532566070557,Ru_Ir
2244,-3.4417455196380615,Ru_Ir
2245,-3.419556140899658,Ru_Ir
2246,-3.269131660461426,Ru_Ir
2247,-3.905829668045044,Ru_Ir
2248,-2.7948482036590576,Ru_Ir
2249,-4.432877063751221,Ru_Ir
2250,-3.2906668186187744,Ru_Ir
2251,-3.2462151050567627,Ru_Ir
2252,-2.7816824913024902,Ru_Ir
2253,-4.342088222503662,Ru_Ir
2254,-3.14642596244812,Ru_Ir
2255,-3.441617012023926,Ru_Ir
2256,-4.012433052062988,Ru_Ir
2257,-2.5735692977905273,Ru_Ir
2258,-4.090758323669434,Ru_Ir
2259,-3.3303160667419434,Ru_Ir
2260,-4.293785572052002,Ru_Ir
2261,-3.2908854484558105,Ru_Ir
2262,-3.3772692680358887,Ru_Ir
2263,-2.7349605560302734,Ru_Ir
2264,-4.115779876708984,Ru_Ir
2265,-3.2436091899871826,Ru_Ir
2266,-2.932236671447754,Ru_Ir
2267,-3.300536632537842,Ru_Ir
2268,-3.4136481285095215,Ru_Ir
2269,-3.2029452323913574,Ru_Ir
2270,-3.4770002365112305,Ru_Ir
2271,-3.8375461101531982,Ru_Ir
2272,-3.9661850929260254,Ru_Ir
2273,-4.022927284240723,Ru_Ir
2274,-4.1944804191589355,Ru_Ir
2275,-3.1201319694519043,Ru_Ir
2276,-3.5428731441497803,Ru_Ir
2277,-3.621713638305664,Ru_Ir
2278,-4.340026378631592,Ru_Ir
2279,-3.383714437484741,Ru_Ir
2280,-3.198493719100952,Ru_Ir
2281,-3.3985073566436768,Ru_Ir
2282,-3.278076410293579,Ru_Ir
2283,-3.456920623779297,Ru_Ir
2284,-3.2594966888427734,Ru_Ir
2285,-4.329209327697754,Ru_Ir
2286,-3.833620071411133,Ru_Ir
2287,-4.681895732879639,Ru_Ir
2288,-4.956072807312012,Ru_Ir
2289,-3.6415834426879883,Ru_Ir
2290,-3.6821794509887695,Ru_Ir
2291,-3.9421563148498535,Ru_Ir
2292,-3.535095691680908,Ru_Ir
2293,-4.16777229309082,Ru_Ir
2294,-4.064814567565918,Ru_Ir
2295,-3.4248437881469727,Ru_Ir
2296,-3.2422709465026855,Ru_Ir
2297,-3.976748466491699,Ru_Ir
2298,-4.029849052429199,Ru_Ir
2299,-5.0180158615112305,Ru_Ir
2300,-3.2429306507110596,Ru_Ir
2301,-3.3376646041870117,Ru_Ir
2302,-2.7295756340026855,Ru_Ir
2303,-2.678736448287964,Ru_Ir
2304,-2.4147353172302246,Ru_Ir
2305,-4.843504905700684,Ru_Ir
2306,-4.642972946166992,Ru_Ir
2307,-2.3845083713531494,Ru_Ir
2308,-3.8918533325195312,Ru_Ir
2309,-2.7487618923187256,Ru_Ir
2310,-3.4022982120513916,Ru_Ir
2311,-3.525770902633667,Ru_Ir
2312,-3.87642240524292,Ru_Ir
2313,-4.202859878540039,Ru_Ir
2314,-4.696168422698975,Ru_Ir
2315,-2.7823057174682617,Ru_Ir
2316,-4.223411560058594,Ru_Ir
2317,-3.4341509342193604,Ru_Ir
2318,-2.9587152004241943,Ru_Ir
2319,-3.7995214462280273,Ru_Ir
2320,-3.6083033084869385,Ru_Ir
2321,-3.7961013317108154,Ru_Ir
2322,-4.381699085235596,Ru_Ir
2323,-3.611750364303589,Ru_Ir
2324,-3.4290711879730225,Ru_Ir
2325,-3.551816463470459,Ru_Ir
2326,-3.2981271743774414,Ru_Ir
2327,-4.423664569854736,Ru_Ir
2328,-3.5680577754974365,Ru_Ir
2329,-4.023695468902588,Ru_Ir
2330,-3.5271592140197754,Ru_Ir
2331,-3.4302761554718018,Ru_Ir
2332,-3.5259244441986084,Ru_Ir
2333,-4.035792827606201,Ru_Ir
2334,-4.71954870223999,Ru_Ir
2335,-3.4522507190704346,Ru_Ir
2336,-2.626124858856201,Ru_Ir
2337,-2.305797576904297,Ru_Ir
2338,-4.024422645568848,Ru_Ir
2339,-3.2937874794006348,Ru_Ir
2340,-3.307387351989746,Ru_Ir
2341,-4.247114658355713,Ru_Ir
2342,-2.554694175720215,Ru_Ir
